,ch_n,ch_e,station_name,lat,lon,commune_id,name,canton
0,1191280.192,2759449.251,Chur,46.8535370467,9.52962822834,3901.0,Chur,GR
1,1191279.711,2759450.545,Chur,46.8535324112,9.529645021539999,3901.0,Chur,GR
2,1208007.866,2758940.604,Maienfeld,47.004074427,9.52880453216,3953.0,Maienfeld,GR
3,1203981.303,2761001.952,Landquart,46.9673710213,9.55447167688,3955.0,Landquart,GR
4,1191281.005,2759450.13,Chur,46.8535441465,9.52964003408,3901.0,Chur,GR
5,1208653.709,2757096.5560000003,Bad Ragaz,47.010321168000004,9.50478901805,3291.0,Bad Ragaz,SG
6,1203980.969,2761000.296,Landquart,46.967368419799996,9.55444980642,3955.0,Landquart,GR
7,1191212.4479999999,2759327.227,Chur,46.852957126999996,9.52800512362,3901.0,Chur,GR
8,1208655.223,2757096.72,Bad Ragaz,47.010334743,9.50479169834,3291.0,Bad Ragaz,SG
9,1203968.13,2760933.2139999997,Landquart,46.967269242600004,9.55356411419,3955.0,Landquart,GR
10,1212409.38,2752473.127,Sargans,47.0451716582,9.4452711123,3296.0,Sargans,SG
11,1219685.825,2737852.0760000004,Unterterzen,47.11380783640001,9.25513840116,3295.0,Quarten,SG
12,1212406.248,2752475.137,Sargans,47.0451430326,9.44529649945,3296.0,Sargans,SG
13,1217920.279,2744949.16,Flums,47.096415581,9.34805610323,3292.0,Flums,SG
14,1219631.303,2739501.481,Mols,47.112971996400006,9.27684824837,3295.0,Quarten,SG
15,1213314.19,2750396.6810000003,Mels,47.053782293299996,9.41825591526,3293.0,Mels,SG
16,1220466.485,2742212.492,Walenstadt,47.1199053179,9.3128207892,3298.0,Walenstadt,SG
17,1219564.205,2734811.023,Murg,47.1133404983,9.21504331844,3295.0,Quarten,SG
18,1219999.8390000002,2731577.559,Muhlehorn,47.1179086438,9.17257665918,1630.0,Glarus Nord,GL
19,1234334.362,2756234.173,Salez-Sennwald,47.241438728599995,9.502335391399999,3274.0,Sennwald,SG
20,1251322.898,2762180.175,Rebstein-Marbach,47.3927496247,9.58698217591,3255.0,Rebstein,SG
21,1253378.63,2765182.8019999997,Heerbrugg,47.4104856488,9.627496330489999,3231.0,Au (SG),SG
22,1258171.422,2765785.909,St. Margrethen,47.453423839399996,9.637263660010001,3236.0,St. Margrethen,SG
23,1259607.749,2762225.0519999997,Rheineck,47.4672251875,9.59058630465,3235.0,Rheineck,SG
24,1260982.868,2757990.6319999998,Staad,47.4806195416,9.5349300278,3237.0,Thal,SG
25,1260083.5729999999,2748934.775,Morschwil,47.4746478805,9.41452398745,3214.0,Mörschwil,SG
26,1243530.416,2761208.6980000003,Oberriet,47.3229263076,9.57131397057,3254.0,Oberriet (SG),SG
27,1258173.031,2765849.9680000003,St. Margrethen,47.4534221556,9.63811335703,3236.0,St. Margrethen,SG
28,1261012.668,2758113.545,Staad,47.4808579147,9.53657069754,3237.0,Thal,SG
29,1260633.118,2755798.1319999998,Rorschach,47.4779982575,9.505730079,3215.0,Rorschach,SG
30,1260334.957,2754572.277,Rorschach Stadt,47.4756068854,9.489369684249999,3215.0,Rorschach,SG
31,1260112.978,2752866.895,Goldach,47.474009808000005,9.46667803491,3213.0,Goldach,SG
32,1255576.4070000001,2747433.378,St. Gallen St. Fiden,47.434461347299994,9.39312391589,3203.0,St. Gallen,SG
33,1221404.1609999998,2755930.3660000004,Sevelen,47.1252469821,9.49385057646,3275.0,Sevelen,SG
34,1226160.567,2754641.693,Buchs SG,47.168317860500004,9.47850287495,3271.0,Buchs (SG),SG
35,1259608.5659999999,2762226.477,Rheineck,47.4672321813,9.59060549542,3235.0,Rheineck,SG
36,1260099.815,2752868.24,Goldach,47.473891147399996,9.466691356970001,3213.0,Goldach,SG
37,1226160.881,2754642.519,Buchs SG,47.1683204908,9.47851387346,3271.0,Buchs (SG),SG
38,1253381.987,2765186.341,Heerbrugg,47.4105149423,9.627544443089999,3231.0,Au (SG),SG
39,1256287.3909999998,2766155.672,Au SG,47.4363921761,9.641463377760001,3231.0,Au (SG),SG
40,1259607.75,2762225.0519999997,Rheineck,47.467225196499996,9.590586305010001,3235.0,Rheineck,SG
41,1260335.077,2754573.917,Rorschach Stadt,47.4756075787,9.48939147418,3215.0,Rorschach,SG
42,1255574.9009999998,2747380.459,St. Gallen St. Fiden,47.434459661700004,9.392422171369999,3203.0,St. Gallen,SG
43,1254361.875,2745684.3019999997,St. Gallen,47.4239306351,9.36954992127,3203.0,St. Gallen,SG
44,1226228.265,2754670.5719999997,Buchs SG,47.1689198271,9.478906865399999,3271.0,Buchs (SG),SG
45,1239443.813,2758670.96,Ruthi SG,47.2867984029,9.53631216073,3256.0,Rüthi (SG),SG
46,1249246.912,2759949.7810000004,Altstatten SG,47.3746301275,9.556708901950001,3251.0,Altstätten,SG
47,1231511.237,2716809.4960000003,Uznach,47.2242018227,8.980996226110001,3339.0,Uznach,SG
48,1246711.863,2723623.307,Butschwil,47.3596537496,9.07512754905,3395.0,Bütschwil-Ganterschwil,SG
49,1252271.87,2723024.867,Bazenheid,47.4097628917,9.0687369239,3392.0,Kirchberg (SG),SG
50,1249542.971,2723276.8860000004,Lutisburg,47.385176843800004,9.07132287144,3393.0,Lütisburg,SG
51,1230856.077,2719997.3430000003,Kaltbrunn,47.2177387397,9.02290301905,3313.0,Kaltbrunn,SG
52,1231509.73,2716809.0930000003,Uznach,47.2241883417,8.98099051508,3339.0,Uznach,SG
53,1245039.4309999999,2723897.99,Dietfurt,47.344563074300005,9.07830003868,3395.0,Bütschwil-Ganterschwil,SG
54,1262680.822,2735298.89,Bischofszell Nord,47.500948603999994,9.23447350386,4471.0,Bischofszell,TG
55,1263179.534,2736380.9310000003,Sitterdorf,47.5052091057,9.248983300099999,4511.0,Zihlschlacht-Sitterdorf,TG
56,1260023.682,2736672.064,Hauptwil,47.4767727731,9.251878380760001,4486.0,Hauptwil-Gottshaus,TG
57,1256157.703,2736774.335,Arnegg,47.4419901825,9.25204930298,3443.0,Gossau (SG),SG
58,1261712.643,2735848.18,Bischofszell Stadt,47.4921298963,9.24146649479,4471.0,Bischofszell,TG
59,1252818.231,2736956.5889999997,Gossau SG,47.411924774700005,9.25344074887,3443.0,Gossau (SG),SG
60,1265264.6570000001,2732754.332,Kradolf,47.524700261899994,9.2014811163,4501.0,Kradolf-Schönenberg,TG
61,1254252.687,2745673.541,St. Gallen,47.4229512662,9.369371739149999,3203.0,St. Gallen,SG
62,1251996.818,2740593.922,St. Gallen Winkeln,47.403772143999994,9.30136282903,3203.0,St. Gallen,SG
63,1252783.185,2736966.034,Gossau SG,47.4116076853,9.25355511804,3443.0,Gossau (SG),SG
64,1255320.512,2727671.597,Uzwil,47.43629159899999,9.13115992337,3408.0,Uzwil,SG
65,1258090.034,2720819.646,Wil SG,47.4624893796,9.04109984722,3427.0,Wil (SG),SG
66,1257864.396,2714573.293,Eschlikon,47.461578167700004,8.95821550937,4724.0,Eschlikon,TG
67,1257833.506,2714571.952,Eschlikon,47.461300628800004,8.958189793719999,4724.0,Eschlikon,TG
68,1252818.34,2736958.192,Gossau SG,47.4119254213,9.25346201608,3443.0,Gossau (SG),SG
69,1255326.8390000002,2727650.482,Uzwil,47.436352587799995,9.130881899,3408.0,Uzwil,SG
70,1258086.361,2720858.008,Wil SG,47.4624493033,9.041607519560001,3427.0,Wil (SG),SG
71,1257969.418,2717741.0530000003,Sirnach,47.4619631085,9.00024643075,4761.0,Sirnach,TG
72,1261941.7179999999,2703451.825,Schottikon,47.500087020200006,8.81168894999,219.0,Elsau,ZH
73,1261765.148,2702195.5330000003,Raterschen,47.4986957342,8.79497763494,219.0,Elsau,ZH
74,1254251.653,2745674.905,St. Gallen,47.4229416672,9.36938947296,3203.0,St. Gallen,SG
75,1254202.7820000001,2745631.4260000004,St. Gallen,47.4225118717,9.36879750432,3203.0,St. Gallen,SG
76,1252443.674,2742733.852,St. Gallen Bruggen,47.40732961770001,9.329846675479999,3203.0,St. Gallen,SG
77,1258087.963,2720858.0439999998,Wil SG,47.4624637021,9.041608431,3427.0,Wil (SG),SG
78,1259203.743,2711436.1539999996,Guntershausen,47.4741610852,8.91695215599,4551.0,Aadorf,TG
79,1254213.142,2745638.992,St. Gallen,47.4226033483,9.36890112016,3203.0,St. Gallen,SG
80,1254203.738,2745630.211,St. Gallen,47.4225207364,9.36878171914,3203.0,St. Gallen,SG
81,1254238.078,2745567.317,St. Gallen,47.4228434145,9.36795966171,3203.0,St. Gallen,SG
82,1253089.558,2732140.567,Flawil,47.4153488845,9.18972536296,3402.0,Flawil,SG
83,1258064.018,2720754.336,Wil SG,47.4622674348,9.04022681416,3427.0,Wil (SG),SG
84,1260754.618,2710314.8060000003,Aadorf,47.4882962081,8.90246349546,4551.0,Aadorf,TG
85,1262032.019,2700226.637,Winterthur Hegi,47.5013987589,8.76891126403,230.0,Winterthur,ZH
86,1254214.133,2745637.768,St. Gallen,47.4226125296,9.36888522714,3203.0,St. Gallen,SG
87,1252008.461,2740638.4039999996,St. Gallen Winkeln,47.403867333,9.301955615139999,3203.0,St. Gallen,SG
88,1253091.625,2732110.9889999996,Flawil,47.4153734077,9.189334142769999,3402.0,Flawil,SG
89,1255320.88,2727670.062,Uzwil,47.4362952059,9.131139685519999,3408.0,Uzwil,SG
90,1258051.764,2720861.69,Wil SG,47.46213752640001,9.04164696671,3427.0,Wil (SG),SG
91,1258084.777,2720858.3460000004,Wil SG,47.46243499770001,9.041611572110002,3427.0,Wil (SG),SG
92,1261850.914,2707377.472,Elgg,47.4986408879,8.86375899411,294.0,Elgg,ZH
93,1271522.27,2722044.762,Marstetten,47.5830443692,9.06102826651,4941.0,Märstetten,TG
94,1269795.847,2725380.959,Weinfelden,47.566892091099994,9.10487752988,4946.0,Weinfelden,TG
95,1268321.243,2740247.7630000003,Amriswil,47.550625634300005,9.30191453787,4461.0,Amriswil,TG
96,1270075.008,2746056.41,Romanshorn,47.5651271895,9.37963202648,4436.0,Romanshorn,TG
97,1262717.512,2699555.39,Oberwinterthur,47.5076651329,8.760156863210002,230.0,Winterthur,ZH
98,1264683.012,2700691.5710000005,Wiesendangen,47.5251668591,8.77568060996,298.0,Wiesendangen,ZH
99,1268487.821,2709695.6119999997,Frauenfeld,47.557938799999995,8.896155088210001,4566.0,Frauenfeld,TG
100,1270679.621,2713243.8789999997,Felben-Wellhausen,47.577045078299996,8.943848424119999,4561.0,Felben-Wellhausen,TG
101,1269730.803,2725476.046,Weinfelden,47.5662890696,9.10612244008,4946.0,Weinfelden,TG
102,1267911.449,2728795.9480000003,Burglen,47.5492872397,9.14970078402,4911.0,Bürglen (TG),TG
103,1268579.514,2737850.5510000004,Oberaach,47.5534554948,9.27015766623,4461.0,Amriswil,TG
104,1268300.178,2740259.588,Amriswil,47.5504337091,9.302064935419999,4461.0,Amriswil,TG
105,1270038.861,2746030.291,Romanshorn,47.5648080063,9.37927317976,4436.0,Romanshorn,TG
106,1265841.451,2701678.557,Rickenbach-Attikon,47.53543206770001,8.78904870673,225.0,Rickenbach (ZH),ZH
107,1268301.377,2740263.584,Amriswil,47.5504436359,9.302118383260002,4461.0,Amriswil,TG
108,1267289.636,2705950.9460000005,Islikon,47.5477793591,8.846124770589999,4571.0,Gachnang,TG
109,1268486.817,2709696.577,Frauenfeld,47.5579296107,8.896167659460001,4566.0,Frauenfeld,TG
110,1268535.855,2709719.151,Frauenfeld,47.5583667956,8.89647963867,4566.0,Frauenfeld,TG
111,1268533.327,2709738.49,Frauenfeld,47.5583408314,8.89673591582,4566.0,Frauenfeld,TG
112,1272026.522,2718623.1380000003,Mullheim-Wigoltingen,47.588205935299996,9.01568998321,4951.0,Wigoltingen,TG
113,1268278.3229999999,2734505.2789999996,Erlen,47.5514412347,9.22563557181,4476.0,Erlen,TG
114,1268284.03,2734555.6939999997,Erlen,47.5514822187,9.226306871539999,4476.0,Erlen,TG
115,1270079.721,2746028.015,Romanshorn,47.5651758814,9.37925637611,4436.0,Romanshorn,TG
116,1262718.94,2699556.1980000003,Oberwinterthur,47.507677852,8.76016790611,230.0,Winterthur,ZH
117,1268485.845,2709697.602,Frauenfeld,47.557920699099995,8.89618103565,4566.0,Frauenfeld,TG
118,1271309.629,2715548.4060000004,Huttlingen-Mettendorf,47.58230837,8.97463613645,4590.0,Hüttlingen,TG
119,1271539.303,2722057.225,Marstetten,47.583195206599996,9.06119857902,4941.0,Märstetten,TG
120,1269740.219,2725482.492,Weinfelden,47.566372502600004,9.10621073717,4946.0,Weinfelden,TG
121,1266805.158,2731396.75,Sulgen,47.5388247085,9.1839146762,4506.0,Sulgen,TG
122,1270501.457,2730237.307,Kehlhof,47.5722909832,9.16960242998,4891.0,Berg (TG),TG
123,1279494.092,2727777.753,Tagerwilen Dorf,47.653630801000006,9.139513949580001,4696.0,Tägerwilen,TG
124,1276541.557,2731615.563,Lengwil,47.626324508100005,9.18970640125,4683.0,Lengwil,TG
125,1278291.049,2729510.6739999996,Kreuzlingen Bernrain,47.6424738037,9.16222225339,4671.0,Kreuzlingen,TG
126,1271601.732,2730579.685,Berg,47.5821160004,9.17447501277,4891.0,Berg (TG),TG
127,1274793.676,2730032.3310000002,Siegershausen,47.6109246773,9.168136499310002,4666.0,Kemmental,TG
128,1260161.784,2720019.1760000004,Bronschhofen AMP,47.481265354799994,9.03104352634,3427.0,Wil (SG),SG
129,1264622.457,2720112.352,Tobel-Affeltrangen,47.521358802399995,9.03348245515,4776.0,Tobel-Tägerschen,TG
130,1265981.113,2722783.209,Marwil,47.5330819093,9.06931107687,4711.0,Affeltrangen,TG
131,1268572.794,2723839.762,Bussnang,47.556187334300006,9.0840609268,4921.0,Bussnang,TG
132,1263270.162,2719490.765,Tagerschen,47.5093123201,9.024868236849999,4776.0,Tobel-Tägerschen,TG
133,1259523.354,2720313.4639999997,Bronschhofen,47.475470749799996,9.03477475632,3427.0,Wil (SG),SG
134,1262081.899,2719217.695,Bettwiesen,47.4986770096,9.020926098430001,4716.0,Bettwiesen,TG
135,1268077.145,2722190.567,Oppikon,47.5520395723,9.06201839942,4921.0,Bussnang,TG
136,1269713.228,2725463.315,Weinfelden,47.566133475,9.105948340669999,4946.0,Weinfelden,TG
137,1260680.11,2754825.8419999997,Rorschach Hafen,47.4786504453,9.492852137369999,3215.0,Rorschach,SG
138,1260607.918,2755758.797,Rorschach,47.4777810091,9.50519962405,3215.0,Rorschach,SG
139,1264127.328,2750253.784,Arbon,47.510705139799995,9.433379508789999,4401.0,Arbon,TG
140,1262248.8590000002,2752541.229,Horn,47.4932889978,9.4630905448,4421.0,Horn,TG
141,1265278.023,2749594.0939999996,Arbon Seemoosriet,47.5212014954,9.425012035930001,4401.0,Arbon,TG
142,1264130.617,2750253.4889999996,Arbon,47.5107347784,9.43337670418,4401.0,Arbon,TG
143,1263060.7340000002,2750930.247,Steinach,47.50096043640001,9.441994715269999,3217.0,Steinach,SG
144,1260680.061,2754894.018,Rorschach Hafen,47.4786339459,9.49375626411,3215.0,Rorschach,SG
145,1267743.243,2746347.8839999996,Egnach,47.544097515699995,9.38273614326,4411.0,Egnach,TG
146,1274767.705,2739364.807,Guttingen,47.608774499300004,9.29221157092,4656.0,Güttingen,TG
147,1276925.702,2735907.378,Landschlacht,47.6289028186,9.24690486711,4691.0,Münsterlingen,TG
148,1278415.051,2732071.3510000003,Kurzrickenbach Seepark,47.6430777757,9.19632683038,4671.0,Kreuzlingen,TG
149,1272326.05,2742993.6160000004,Uttwil,47.5860406592,9.33967014896,4451.0,Uttwil,TG
150,1276118.605,2737360.623,Altnau,47.6213433292,9.265983586419999,4641.0,Altnau,TG
151,1277257.287,2735085.72,Munsterlingen Spital,47.632053938199995,9.23607741237,4691.0,Münsterlingen,TG
152,1273339.2040000001,2741293.06,Kesswil,47.5955183309,9.31739313386,4426.0,Kesswil,TG
153,1277393.595,2734392.309,Munsterlingen-Scherzingen,47.63342200979999,9.226895410589998,4691.0,Münsterlingen,TG
154,1270152.03,2746039.327,Romanshorn,47.5658234885,9.37943041508,4436.0,Romanshorn,TG
155,1278181.259,2733334.752,Bottighofen,47.6407199412,9.21306503393,4643.0,Bottighofen,TG
156,1279421.461,2730021.043,Kreuzlingen,47.6525365283,9.16934418271,4671.0,Kreuzlingen,TG
157,1279046.733,2730985.4489999996,Kreuzlingen Hafen,47.6489752421,9.182066424710001,4671.0,Kreuzlingen,TG
158,1279335.389,2706421.3389999997,Stein am Rhein,47.6560198073,8.855261473610001,2964.0,Stein am Rhein,SH
159,1280473.926,2725442.17,Triboltingen,47.662892026499996,9.10871134872,4646.0,Ermatingen,TG
160,1280149.3490000002,2727271.49,Tagerwilen-Gottlieben,47.6596209037,9.13296537702,4696.0,Tägerwilen,TG
161,1279457.659,2729961.939,Kreuzlingen,47.652873714799995,9.168568323239999,4671.0,Kreuzlingen,TG
162,1281470.232,2718899.818,Berlingen,47.6730701504,9.02190092676,4801.0,Berlingen,TG
163,1279324.462,2706383.667,Stein am Rhein,47.655927668900006,8.85475748202,2964.0,Stein am Rhein,SH
164,1280465.83,2715864.272,Steckborn,47.6645828824,8.981226955,4864.0,Steckborn,TG
165,1281581.379,2721191.1180000002,Mannenbach-Salenstein,47.6736496579,9.0524339723,4851.0,Salenstein,TG
166,1281230.572,2723691.673,Ermatingen,47.6700280797,9.085624259,4646.0,Ermatingen,TG
167,1278183.081,2708049.81,Eschenz,47.6453919365,8.876653109369999,4806.0,Eschenz,TG
168,1278108.261,2710875.825,Mammern,47.6442472453,8.91423697038,4826.0,Mammern,TG
169,1281485.419,2718910.546,Berlingen,47.673204756800004,9.02204782414,4801.0,Berlingen,TG
170,1265829.989,2697879.76,Seuzach,47.5359060338,8.738602546080001,227.0,Seuzach,ZH
171,1274562.978,2696648.935,Ossingen,47.6146191655,8.72415861993,37.0,Ossingen,ZH
172,1265153.998,2698913.555,Reutlingen,47.529672311800006,8.75217993749,230.0,Winterthur,ZH
173,1265831.133,2697878.602,Seuzach,47.5359164938,8.738587420750001,227.0,Seuzach,ZH
174,1276907.4209999999,2701466.423,Stammheim,47.634973197600004,8.78876073154,292.0,Stammheim,ZH
175,1263726.799,2699590.5730000003,Winterthur Wallruti,47.516735888199996,8.76084956552,230.0,Winterthur,ZH
176,1267763.334,2698926.361,Dinhard,47.5531348245,8.752930373849999,216.0,Dinhard,ZH
177,1269606.788,2699251.7260000003,Thalheim-Altikon,47.5696628423,8.75766397736,39.0,Thalheim an der Thur,ZH
178,1282471.101,2698631.518,Diessenhofen,47.6854349325,8.75228530543,4545.0,Diessenhofen,TG
179,1281731.087,2693789.9289999995,Schlatt,47.6794917347,8.687654871989999,4546.0,Schlatt (TG),TG
180,1283815.226,2689663.943,Schaffhausen,47.6988104347,8.63313880964,2939.0,Schaffhausen,SH
181,1280427.481,2700013.4189999998,Schlattingen,47.66684915890001,8.77022529401,4536.0,Basadingen-Schlattingen,TG
182,1282142.212,2691870.9560000002,Langwiesen,47.683460557299995,8.66218877163,27.0,Feuerthalen,ZH
183,1283769.262,2689658.485,Schaffhausen,47.6983978654,8.63305678752,2939.0,Schaffhausen,SH
184,1279853.101,2703652.867,Etzwilen,47.661118761000004,8.818537530599999,4871.0,Wagenhausen,TG
185,1282678.933,2697106.208,St. Katharinental,47.687531659399994,8.73201916714,4545.0,Diessenhofen,TG
186,1283791.494,2689658.986,Schaffhausen,47.698597711000005,8.633067969219999,2939.0,Schaffhausen,SH
187,1283093.499,2690635.015,Feuerthalen,47.6921868771,8.645925636889999,27.0,Feuerthalen,ZH
188,1270670.015,2680840.995,Huntwangen-Wil,47.5817495149,8.513215423110001,61.0,Hüntwangen,ZH
189,1273188.988,2683114.46,Rafz,47.6041179526,8.54390354118,67.0,Rafz,ZH
190,1281659.678,2688518.345,Neuhausen Rheinfall,47.6795830681,8.61744786135,2937.0,Neuhausen am Rheinfall,SH
193,1267046.435,2681700.2569999998,Glattfelden,47.5490569205,8.52396970345,53.0,Bülach,ZH
194,1269631.131,2681099.012,Eglisau,47.5723752162,8.51645506272,55.0,Eglisau,ZH
195,1282028.937,2689075.115,Neuhausen,47.6828280788,8.62493576699,2937.0,Neuhausen am Rheinfall,SH
196,1264239.72,2682692.1890000002,Bulach,47.5236922911,8.5366236289,53.0,Bülach,ZH
197,1263948.644,2686483.38,Embrach-Rorbas,47.5205866511,8.586900122460001,56.0,Embrach,ZH
198,1260667.0459999999,2695751.945,Winterthur Toss,47.4897910223,8.70923685126,230.0,Winterthur,ZH
199,1263510.623,2690985.276,Pfungen,47.516039712200005,8.64657500705,224.0,Pfungen,ZH
200,1264238.6770000001,2682691.0,Bulach,47.523683061099995,8.536607649439999,53.0,Bülach,ZH
201,1262479.461,2693593.643,Winterthur Wulflingen,47.506400439,8.680982135739999,230.0,Winterthur,ZH
202,1260190.7820000001,2680232.295,Niederglatt,47.48758496479999,8.50323547667,89.0,Niederglatt,ZH
203,1282071.563,2689086.298,Neuhausen,47.6832098618,8.62509326486,2937.0,Neuhausen am Rheinfall,SH
204,1272185.985,2693184.963,Andelfingen,47.5937454867,8.6775925797,30.0,Andelfingen,ZH
205,1280243.612,2688284.035,Dachsen,47.666880988100004,8.61404546399,25.0,Dachsen,ZH
206,1281319.129,2688279.633,Schloss Laufen am Rheinfall,47.6765529625,8.61420138902,34.0,Laufen-Uhwiesen,ZH
207,1283701.676,2689574.889,Schaffhausen,47.697801558500004,8.63192959477,2939.0,Schaffhausen,SH
208,1283704.655,2689605.707,Schaffhausen,47.6978241305,8.63234069016,2939.0,Schaffhausen,SH
209,1283791.803,2689657.789,Schaffhausen,47.6986006534,8.63305208776,2939.0,Schaffhausen,SH
210,1266807.406,2694580.982,Hettlingen,47.5451788161,8.69500563994,221.0,Hettlingen,ZH
211,1268930.502,2693787.0439999998,Henggart,47.564384779399994,8.68490893287,31.0,Henggart,ZH
212,1280225.4540000001,2688272.5760000004,Dachsen,47.6667192491,8.613889299319998,25.0,Dachsen,ZH
213,1283673.949,2689598.277,Schaffhausen,47.697549033,8.632235501130001,2939.0,Schaffhausen,SH
214,1283702.571,2689573.5710000005,Schaffhausen,47.6978097868,8.631912220510001,2939.0,Schaffhausen,SH
215,1283790.522,2689656.93,Schaffhausen,47.698589252,8.633040386060001,2939.0,Schaffhausen,SH
216,1276320.43,2691511.713,Marthalen,47.6311597207,8.65620190652,35.0,Marthalen,ZH
217,1259150.992,2679156.808,Niederhasli,47.478364334700004,8.48878179681,90.0,Niederhasli,ZH
218,1261248.531,2673352.639,Schofflisdorf-Oberweningen,47.4979009317,8.41213236282,99.0,Schöfflisdorf,ZH
219,1262698.692,2670121.0530000003,Niederweningen,47.5112951634,8.36947630615,91.0,Niederweningen,ZH
220,1259585.358,2676926.547,Dielsdorf,47.482535311199996,8.45927167355,86.0,Dielsdorf,ZH
221,1262147.884,2670905.28,Niederweningen Dorf,47.506257505,8.379798206739999,91.0,Niederweningen,ZH
222,1262697.404,2670120.206,Niederweningen,47.5112836705,8.369464860539999,91.0,Niederweningen,ZH
223,1260403.713,2676030.349,Steinmaur,47.489999150900005,8.447521968130001,101.0,Steinmaur,ZH
224,1251822.505,2683356.2909999997,Zurich Oerlikon,47.4119392071,8.54311997909,261.0,Zürich,ZH
225,1251821.779,2683357.37,Zurich Oerlikon,47.411932541400006,8.54313413888,261.0,Zürich,ZH
226,1251913.664,2683525.558,Zurich Oerlikon,47.412737574,8.54537955439,261.0,Zürich,ZH
227,1251915.147,2683525.9680000003,Zurich Oerlikon,47.412750859,8.545385263510001,261.0,Zürich,ZH
228,1264225.394,2682695.063,Bulach,47.5235630966,8.53665912376,53.0,Bülach,ZH
229,1264257.711,2682670.648,Bulach,47.5238567934,8.53634098271,53.0,Bülach,ZH
230,1251916.594,2683526.3819999998,Zurich Oerlikon,47.412763819700004,8.5453910189,261.0,Zürich,ZH
231,1256422.197,2682599.974,Rumlang,47.4534005366,8.53395052475,97.0,Rümlang,ZH
232,1256476.334,2682516.398,Rumlang,47.45389788560001,8.53285240892,97.0,Rümlang,ZH
233,1258267.495,2680818.863,Oberglatt,47.470216792399995,8.51066913285,92.0,Oberglatt,ZH
234,1264151.003,2682744.746,Bulach,47.5228878488,8.53730490617,53.0,Bülach,ZH
235,1251823.741,2683355.977,Zurich Oerlikon,47.4119503625,8.543116049550001,261.0,Zürich,ZH
236,1253925.258,2684529.39,Glattbrugg,47.4307001532,8.55905958997,66.0,Opfikon,ZH
237,1253924.485,2684529.838,Glattbrugg,47.430693143999996,8.55906538111,66.0,Opfikon,ZH
238,1258273.977,2680809.135,Oberglatt,47.4702762811,8.510541283410001,92.0,Oberglatt,ZH
239,1260468.414,2700094.348,Winterthur Seen,47.487358020200006,8.76680447114,230.0,Winterthur,ZH
240,1257979.899,2699649.31,Sennhof-Kyburg,47.465047198,8.76034404661,230.0,Winterthur,ZH
241,1257241.753,2700694.108,Kollbrunn,47.4582501522,8.774032664269999,231.0,Zell (ZH),ZH
242,1255783.939,2702390.8260000004,Rikon,47.4448785774,8.79619564359,231.0,Zell (ZH),ZH
243,1250201.199,2706857.393,Saland,47.3939646563,8.85406876268,297.0,Bauma,ZH
244,1260423.298,2700135.5889999997,Winterthur Seen,47.4869460284,8.76734146796,230.0,Winterthur,ZH
245,1255776.529,2702435.317,Rikon,47.4448050165,8.79678371892,231.0,Zell (ZH),ZH
246,1255437.645,2704139.9289999995,Ramismuhle-Zell,47.4414899588,8.81930097136,231.0,Zell (ZH),ZH
247,1245835.123,2712861.568,Steg,47.353700605200004,8.93248085516,114.0,Fischenthal,ZH
248,1241348.258,2711662.1339999996,Gibswil,47.31355558560001,8.91549091137,114.0,Fischenthal,ZH
249,1236801.905,2711639.6339999996,Wald,47.2726746121,8.91406271908,120.0,Wald (ZH),ZH
250,1261711.65,2698862.9960000003,Winterthur Gruze,47.4987243185,8.75074422756,230.0,Winterthur,ZH
251,1254998.966,2706003.99,Turbenthal,47.437247425600006,8.84390509908,228.0,Turbenthal,ZH
252,1243541.9740000002,2712203.887,Fischenthal,47.333191246700004,8.92320348945,114.0,Fischenthal,ZH
253,1252834.29,2706403.836,Wila,47.4177167217,8.84868897073,181.0,Wila,ZH
254,1236234.145,2707026.111,Tann-Durnten,47.268332908299996,8.85296839715,113.0,Dürnten,ZH
255,1260472.722,2700076.5039999997,Winterthur Seen,47.487399476899995,8.7665687066,230.0,Winterthur,ZH
256,1247122.9170000001,2701668.7430000002,Pfaffikon ZH,47.3671033753,8.78465378241,177.0,Pfäffikon,ZH
257,1241658.466,2702326.6560000004,Wetzikon,47.317859727700004,8.79211451347,121.0,Wetzikon (ZH),ZH
258,1247127.435,2701697.332,Pfaffikon ZH,47.367139593699996,8.785033234260002,177.0,Pfäffikon,ZH
259,1249096.178,2699022.5319999997,Fehraltorf,47.3852518747,8.750062894480001,172.0,Fehraltorf,ZH
260,1251665.332,2696917.999,Illnau,47.4086692455,8.72275266051,296.0,Illnau-Effretikon,ZH
261,1249101.1570000001,2699023.668,Fehraltorf,47.3852964799,8.75007903874,172.0,Fehraltorf,ZH
262,1243260.154,2703260.4110000003,Kempten,47.332118209799994,8.8048317933,121.0,Wetzikon (ZH),ZH
263,1241693.51,2702324.713,Wetzikon,47.3181751821,8.79209681354,121.0,Wetzikon (ZH),ZH
264,1253568.1509999998,2694215.397,Effretikon,47.426173541800004,8.68735151158,296.0,Illnau-Effretikon,ZH
265,1241694.774,2702323.742,Wetzikon,47.318186700000005,8.79208426085,121.0,Wetzikon (ZH),ZH
266,1255889.631,2686324.6610000003,Kloten,47.4481329912,8.583232310389999,62.0,Kloten,ZH
267,1253872.514,2684744.966,Opfikon,47.430198098000005,8.56190664843,66.0,Opfikon,ZH
268,1254866.226,2689548.716,Bassersdorf,47.4384986128,8.625769469089999,52.0,Bassersdorf,ZH
